COD_VENDEDOR,COD_PRODUTO,QUANTIDADE,DATA,VALOR_TOTAL,COD_LOJA
3,2,8,2023-01-31,409.8774006937816,4
4,1,3,2023-01-31,291.3187389036609,5
4,2,7,2023-01-31,358.64272560705894,5
5,1,9,2023-01-31,873.9562167109827,1
5,2,5,2023-01-31,256.1733754336135,1
6,1,2,2023-01-31,194.21249260244062,2
6,2,3,2023-01-31,153.70402526016812,2
7,1,7,2023-01-31,679.7437241085422,1
7,2,8,2023-01-31,409.8774006937816,1
8,1,5,2023-01-31,485.53123150610156,5
8,2,3,2023-01-31,153.70402526016812,5
9,1,3,2023-01-31,291.3187389036609,4
9,2,2,2023-01-31,102.4693501734454,4
10,1,2,2023-01-31,194.21249260244062,4
10,2,8,2023-01-31,409.8774006937816,4
1,1,7,2023-02-01,679.7437241085422,2
1,2,4,2023-02-01,204.9387003468908,2
2,1,3,2023-02-01,291.3187389036609,3
2,2,8,2023-02-01,409.8774006937816,3
3,1,9,2023-02-01,873.9562167109827,4
3,2,4,2023-02-01,204.9387003468908,4
4,1,10,2023-02-01,971.0624630122031,5
4,2,1,2023-02-01,51.2346750867227,5
5,1,7,2023-02-01,679.7437241085422,1
5,2,3,2023-02-01,153.70402526016812,1
6,1,9,2023-02-01,873.9562167109827,2
6,2,6,2023-02-01,307.40805052033625,2
7,1,9,2023-02-01,873.9562167109827,1
7,2,7,2023-02-01,358.64272560705894,1
8,1,4,2023-02-01,388.42498520488124,5
8,2,4,2023-02-01,204.9387003468908,5
9,1,6,2023-02-01,582.6374778073218,4
9,2,8,2023-02-01,409.8774006937816,4
10,1,4,2023-02-01,388.42498520488124,4
10,2,2,2023-02-01,102.4693501734454,4
1,1,8,2023-02-02,776.8499704097625,2
1,2,4,2023-02-02,204.9387003468908,2
2,1,10,2023-02-02,971.0624630122031,3
2,2,2,2023-02-02,102.4693501734454,3
3,1,7,2023-02-02,679.7437241085422,4
3,2,3,2023-02-02,153.70402526016812,4
4,1,3,2023-02-02,291.3187389036609,5
4,2,6,2023-02-02,307.40805052033625,5
5,1,4,2023-02-02,388.42498520488124,1
5,2,9,2023-02-02,461.1120757805043,1
6,1,7,2023-02-02,679.7437241085422,2
6,2,4,2023-02-02,204.9387003468908,2
7,1,1,2023-02-02,97.10624630122031,1
7,2,9,2023-02-02,461.1120757805043,1
8,1,8,2023-02-02,776.8499704097625,5
8,2,3,2023-02-02,153.70402526016812,5
9,1,10,2023-02-02,971.0624630122031,4
9,2,7,2023-02-02,358.64272560705894,4
10,1,8,2023-02-02,776.8499704097625,4
10,2,10,2023-02-02,512.346750867227,4
1,1,4,2023-02-03,388.42498520488124,2
1,2,6,2023-02-03,307.40805052033625,2
2,1,7,2023-02-03,679.7437241085422,3
2,2,8,2023-02-03,409.8774006937816,3
3,1,7,2023-02-03,679.7437241085422,4
3,2,8,2023-02-03,409.8774006937816,4
4,1,7,2023-02-03,679.7437241085422,5
4,2,3,2023-02-03,153.70402526016812,5
5,1,10,2023-02-03,971.0624630122031,1
5,2,1,2023-02-03,51.2346750867227,1
6,1,10,2023-02-03,971.0624630122031,2
6,2,5,2023-02-03,256.1733754336135,2
7,1,2,2023-02-03,194.21249260244062,1
7,2,3,2023-02-03,153.70402526016812,1
8,1,1,2023-02-03,97.10624630122031,5
8,2,5,2023-02-03,256.1733754336135,5
9,1,3,2023-02-03,291.3187389036609,4
9,2,7,2023-02-03,358.64272560705894,4
10,1,5,2023-02-03,485.53123150610156,4
10,2,3,2023-02-03,153.70402526016812,4
1,1,9,2023-02-04,873.9562167109827,2
1,2,5,2023-02-04,256.1733754336135,2
2,1,2,2023-02-04,194.21249260244062,3
2,2,4,2023-02-04,204.9387003468908,3
3,1,6,2023-02-04,582.6374778073218,4
3,2,10,2023-02-04,512.346750867227,4
4,1,10,2023-02-04,971.0624630122031,5
4,2,2,2023-02-04,102.4693501734454,5
5,1,10,2023-02-04,971.0624630122031,1
5,2,2,2023-02-04,102.4693501734454,1
6,1,9,2023-02-04,873.9562167109827,2
6,2,1,2023-02-04,51.2346750867227,2
7,1,4,2023-02-04,388.42498520488124,1
7,2,5,2023-02-04,256.1733754336135,1
8,1,7,2023-02-04,679.7437241085422,5
8,2,3,2023-02-04,153.70402526016812,5
9,1,8,2023-02-04,776.8499704097625,4
9,2,9,2023-02-04,461.1120757805043,4
10,1,6,2023-02-04,582.6374778073218,4
10,2,2,2023-02-04,102.4693501734454,4
1,1,9,2023-02-05,873.9562167109827,2
1,2,10,2023-02-05,512.346750867227,2
2,1,9,2023-02-05,873.9562167109827,3
2,2,8,2023-02-05,409.8774006937816,3
3,1,4,2023-02-05,388.42498520488124,4
3,2,7,2023-02-05,358.64272560705894,4
4,1,3,2023-02-05,291.3187389036609,5
4,2,1,2023-02-05,51.2346750867227,5
5,1,3,2023-02-05,291.3187389036609,1
5,2,2,2023-02-05,102.4693501734454,1
6,1,7,2023-02-05,679.7437241085422,2
6,2,1,2023-02-05,51.2346750867227,2
7,1,10,2023-02-05,971.0624630122031,1
7,2,7,2023-02-05,358.64272560705894,1
8,1,6,2023-02-05,582.6374778073218,5
8,2,5,2023-02-05,256.1733754336135,5
9,1,10,2023-02-05,971.0624630122031,4
9,2,9,2023-02-05,461.1120757805043,4
10,1,10,2023-02-05,971.0624630122031,4
10,2,6,2023-02-05,307.40805052033625,4
1,1,2,2023-02-06,194.21249260244062,2
1,2,9,2023-02-06,461.1120757805043,2
2,1,1,2023-02-06,97.10624630122031,3
2,2,6,2023-02-06,307.40805052033625,3
3,1,8,2023-02-06,776.8499704097625,4
3,2,2,2023-02-06,102.4693501734454,4
4,1,9,2023-02-06,873.9562167109827,5
4,2,6,2023-02-06,307.40805052033625,5
5,1,10,2023-02-06,971.0624630122031,1
5,2,3,2023-02-06,153.70402526016812,1
6,1,4,2023-02-06,388.42498520488124,2
6,2,9,2023-02-06,461.1120757805043,2
7,1,2,2023-02-06,194.21249260244062,1
7,2,9,2023-02-06,461.1120757805043,1
8,1,1,2023-02-06,97.10624630122031,5
8,2,1,2023-02-06,51.2346750867227,5
9,1,2,2023-02-06,194.21249260244062,4
9,2,3,2023-02-06,153.70402526016812,4
10,1,9,2023-02-06,873.9562167109827,4
10,2,10,2023-02-06,512.346750867227,4
1,1,3,2023-02-07,291.3187389036609,2
1,2,5,2023-02-07,256.1733754336135,2
2,1,8,2023-02-07,776.8499704097625,3
2,2,10,2023-02-07,512.346750867227,3
3,1,9,2023-02-07,873.9562167109827,4
3,2,6,2023-02-07,307.40805052033625,4
4,1,8,2023-02-07,776.8499704097625,5
4,2,10,2023-02-07,512.346750867227,5
5,1,3,2023-02-07,291.3187389036609,1
5,2,6,2023-02-07,307.40805052033625,1
6,1,9,2023-02-07,873.9562167109827,2
6,2,3,2023-02-07,153.70402526016812,2
7,1,9,2023-02-07,873.9562167109827,1
7,2,1,2023-02-07,51.2346750867227,1
8,1,3,2023-02-07,291.3187389036609,5
8,2,7,2023-02-07,358.64272560705894,5
9,1,7,2023-02-07,679.7437241085422,4
9,2,7,2023-02-07,358.64272560705894,4
10,1,10,2023-02-07,971.0624630122031,4
10,2,8,2023-02-07,409.8774006937816,4
1,1,7,2023-02-08,679.7437241085422,2
1,2,6,2023-02-08,307.40805052033625,2
2,1,3,2023-02-08,291.3187389036609,3
2,2,1,2023-02-08,51.2346750867227,3
3,1,5,2023-02-08,485.53123150610156,4
3,2,5,2023-02-08,256.1733754336135,4
4,1,1,2023-02-08,97.10624630122031,5
4,2,9,2023-02-08,461.1120757805043,5
5,1,4,2023-02-08,388.42498520488124,1
5,2,10,2023-02-08,512.346750867227,1
6,1,1,2023-02-08,97.10624630122031,2
6,2,4,2023-02-08,204.9387003468908,2
7,1,1,2023-02-08,97.10624630122031,1
7,2,2,2023-02-08,102.4693501734454,1
8,1,8,2023-02-08,776.8499704097625,5
8,2,4,2023-02-08,204.9387003468908,5
9,1,10,2023-02-08,971.0624630122031,4
9,2,2,2023-02-08,102.4693501734454,4
10,1,3,2023-02-08,291.3187389036609,4
10,2,10,2023-02-08,512.346750867227,4
1,1,6,2023-02-09,582.6374778073218,2
1,2,10,2023-02-09,512.346750867227,2
2,1,2,2023-02-09,194.21249260244062,3
2,2,5,2023-02-09,256.1733754336135,3
3,1,6,2023-02-09,582.6374778073218,4
3,2,4,2023-02-09,204.9387003468908,4
4,1,1,2023-02-09,97.10624630122031,5
4,2,8,2023-02-09,409.8774006937816,5
5,1,3,2023-02-09,291.3187389036609,1
5,2,8,2023-02-09,409.8774006937816,1
6,1,7,2023-02-09,679.7437241085422,2
6,2,8,2023-02-09,409.8774006937816,2
7,1,2,2023-02-09,194.21249260244062,1
7,2,5,2023-02-09,256.1733754336135,1
8,1,8,2023-02-09,776.8499704097625,5
8,2,2,2023-02-09,102.4693501734454,5
9,1,5,2023-02-09,485.53123150610156,4
9,2,7,2023-02-09,358.64272560705894,4
10,1,7,2023-02-09,679.7437241085422,4
10,2,5,2023-02-09,256.1733754336135,4
1,1,1,2023-02-10,97.10624630122031,2
1,2,5,2023-02-10,256.1733754336135,2
2,1,5,2023-02-10,485.53123150610156,3
2,2,1,2023-02-10,51.2346750867227,3
3,1,6,2023-02-10,582.6374778073218,4
3,2,3,2023-02-10,153.70402526016812,4
4,1,10,2023-02-10,971.0624630122031,5
4,2,6,2023-02-10,307.40805052033625,5
5,1,7,2023-02-10,679.7437241085422,1
5,2,9,2023-02-10,461.1120757805043,1
6,1,1,2023-02-10,97.10624630122031,2
6,2,6,2023-02-10,307.40805052033625,2
7,1,3,2023-02-10,291.3187389036609,1
7,2,5,2023-02-10,256.1733754336135,1
8,1,3,2023-02-10,291.3187389036609,5
8,2,9,2023-02-10,461.1120757805043,5
9,1,5,2023-02-10,485.53123150610156,4
9,2,6,2023-02-10,307.40805052033625,4
10,1,8,2023-02-10,776.8499704097625,4
10,2,2,2023-02-10,102.4693501734454,4
1,1,8,2023-02-11,776.8499704097625,2
1,2,5,2023-02-11,256.1733754336135,2
2,1,10,2023-02-11,971.0624630122031,3
2,2,2,2023-02-11,102.4693501734454,3
3,1,7,2023-02-11,679.7437241085422,4
3,2,5,2023-02-11,256.1733754336135,4
4,1,10,2023-02-11,971.0624630122031,5
4,2,8,2023-02-11,409.8774006937816,5
5,1,1,2023-02-11,97.10624630122031,1
5,2,1,2023-02-11,51.2346750867227,1
6,1,8,2023-02-11,776.8499704097625,2
6,2,1,2023-02-11,51.2346750867227,2
7,1,7,2023-02-11,679.7437241085422,1
7,2,10,2023-02-11,512.346750867227,1
8,1,6,2023-02-11,582.6374778073218,5
8,2,8,2023-02-11,409.8774006937816,5
9,1,1,2023-02-11,97.10624630122031,4
9,2,4,2023-02-11,204.9387003468908,4
10,1,7,2023-02-11,679.7437241085422,4
10,2,5,2023-02-11,256.1733754336135,4
1,1,4,2023-02-12,388.42498520488124,2
1,2,7,2023-02-12,358.64272560705894,2
2,1,7,2023-02-12,679.7437241085422,3
2,2,10,2023-02-12,512.346750867227,3
3,1,1,2023-02-12,97.10624630122031,4
3,2,7,2023-02-12,358.64272560705894,4
4,1,1,2023-02-12,97.10624630122031,5
4,2,10,2023-02-12,512.346750867227,5
5,1,3,2023-02-12,291.3187389036609,1
5,2,5,2023-02-12,256.1733754336135,1
6,1,2,2023-02-12,194.21249260244062,2
6,2,9,2023-02-12,461.1120757805043,2
7,1,3,2023-02-12,291.3187389036609,1
7,2,9,2023-02-12,461.1120757805043,1
8,1,7,2023-02-12,679.7437241085422,5
8,2,6,2023-02-12,307.40805052033625,5
9,1,9,2023-02-12,873.9562167109827,4
9,2,10,2023-02-12,512.346750867227,4
10,1,10,2023-02-12,971.0624630122031,4
10,2,8,2023-02-12,409.8774006937816,4
1,1,8,2023-02-13,776.8499704097625,2
1,2,9,2023-02-13,461.1120757805043,2
2,1,2,2023-02-13,194.21249260244062,3
2,2,1,2023-02-13,51.2346750867227,3
3,1,6,2023-02-13,582.6374778073218,4
3,2,5,2023-02-13,256.1733754336135,4
4,1,3,2023-02-13,291.3187389036609,5
4,2,2,2023-02-13,102.4693501734454,5
5,1,9,2023-02-13,873.9562167109827,1
5,2,10,2023-02-13,512.346750867227,1
6,1,2,2023-02-13,194.21249260244062,2
6,2,6,2023-02-13,307.40805052033625,2
7,1,7,2023-02-13,679.7437241085422,1
7,2,5,2023-02-13,256.1733754336135,1
8,1,9,2023-02-13,873.9562167109827,5
8,2,9,2023-02-13,461.1120757805043,5
9,1,6,2023-02-13,582.6374778073218,4
9,2,4,2023-02-13,204.9387003468908,4
10,1,9,2023-02-13,873.9562167109827,4
10,2,7,2023-02-13,358.64272560705894,4
1,1,1,2023-02-14,97.10624630122031,2
1,2,10,2023-02-14,512.346750867227,2
2,1,5,2023-02-14,485.53123150610156,3
2,2,7,2023-02-14,358.64272560705894,3
3,1,3,2023-02-14,291.3187389036609,4
3,2,5,2023-02-14,256.1733754336135,4
4,1,8,2023-02-14,776.8499704097625,5
4,2,3,2023-02-14,153.70402526016812,5
5,1,1,2023-02-14,97.10624630122031,1
5,2,1,2023-02-14,51.2346750867227,1
6,1,10,2023-02-14,971.0624630122031,2
6,2,4,2023-02-14,204.9387003468908,2
7,1,1,2023-02-14,97.10624630122031,1
7,2,5,2023-02-14,256.1733754336135,1
8,1,2,2023-02-14,194.21249260244062,5
8,2,5,2023-02-14,256.1733754336135,5
9,1,2,2023-02-14,194.21249260244062,4
9,2,3,2023-02-14,153.70402526016812,4
10,1,6,2023-02-14,582.6374778073218,4
10,2,4,2023-02-14,204.9387003468908,4
1,1,5,2023-02-15,485.53123150610156,2
1,2,6,2023-02-15,307.40805052033625,2
2,1,6,2023-02-15,582.6374778073218,3
2,2,3,2023-02-15,153.70402526016812,3
3,1,2,2023-02-15,194.21249260244062,4
3,2,10,2023-02-15,512.346750867227,4
4,1,7,2023-02-15,679.7437241085422,5
4,2,3,2023-02-15,153.70402526016812,5
5,1,10,2023-02-15,971.0624630122031,1
5,2,5,2023-02-15,256.1733754336135,1
6,1,6,2023-02-15,582.6374778073218,2
6,2,6,2023-02-15,307.40805052033625,2
7,1,4,2023-02-15,388.42498520488124,1
7,2,3,2023-02-15,153.70402526016812,1
8,1,8,2023-02-15,776.8499704097625,5
8,2,8,2023-02-15,409.8774006937816,5
9,1,7,2023-02-15,679.7437241085422,4
9,2,2,2023-02-15,102.4693501734454,4
10,1,8,2023-02-15,776.8499704097625,4
10,2,5,2023-02-15,256.1733754336135,4
1,1,1,2023-02-16,97.10624630122031,2
1,2,3,2023-02-16,153.70402526016812,2
2,1,10,2023-02-16,971.0624630122031,3
2,2,8,2023-02-16,409.8774006937816,3
3,1,6,2023-02-16,582.6374778073218,4
3,2,1,2023-02-16,51.2346750867227,4
4,1,8,2023-02-16,776.8499704097625,5
4,2,2,2023-02-16,102.4693501734454,5
5,1,2,2023-02-16,194.21249260244062,1
5,2,3,2023-02-16,153.70402526016812,1
6,1,8,2023-02-16,776.8499704097625,2
6,2,8,2023-02-16,409.8774006937816,2
7,1,3,2023-02-16,291.3187389036609,1
7,2,6,2023-02-16,307.40805052033625,1
8,1,10,2023-02-16,971.0624630122031,5
8,2,8,2023-02-16,409.8774006937816,5
9,1,6,2023-02-16,582.6374778073218,4
9,2,6,2023-02-16,307.40805052033625,4
10,1,10,2023-02-16,971.0624630122031,4
10,2,4,2023-02-16,204.9387003468908,4
1,1,6,2023-02-17,582.6374778073218,2
1,2,10,2023-02-17,512.346750867227,2
2,1,5,2023-02-17,485.53123150610156,3
2,2,9,2023-02-17,461.1120757805043,3
3,1,2,2023-02-17,194.21249260244062,4
3,2,6,2023-02-17,307.40805052033625,4
4,1,10,2023-02-17,971.0624630122031,5
4,2,7,2023-02-17,358.64272560705894,5
5,1,9,2023-02-17,873.9562167109827,1
5,2,10,2023-02-17,512.346750867227,1
6,1,5,2023-02-17,485.53123150610156,2
6,2,10,2023-02-17,512.346750867227,2
7,1,8,2023-02-17,776.8499704097625,1
7,2,2,2023-02-17,102.4693501734454,1
8,1,4,2023-02-17,388.42498520488124,5
8,2,10,2023-02-17,512.346750867227,5
9,1,9,2023-02-17,873.9562167109827,4
9,2,5,2023-02-17,256.1733754336135,4
10,1,9,2023-02-17,873.9562167109827,4
10,2,4,2023-02-17,204.9387003468908,4
1,1,2,2023-02-18,194.21249260244062,2
1,2,6,2023-02-18,307.40805052033625,2
2,1,6,2023-02-18,582.6374778073218,3
2,2,6,2023-02-18,307.40805052033625,3
3,1,5,2023-02-18,485.53123150610156,4
3,2,8,2023-02-18,409.8774006937816,4
4,1,7,2023-02-18,679.7437241085422,5
4,2,10,2023-02-18,512.346750867227,5
5,1,9,2023-02-18,873.9562167109827,1
5,2,4,2023-02-18,204.9387003468908,1
6,1,5,2023-02-18,485.53123150610156,2
6,2,2,2023-02-18,102.4693501734454,2
7,1,5,2023-02-18,485.53123150610156,1
7,2,2,2023-02-18,102.4693501734454,1
8,1,5,2023-02-18,485.53123150610156,5
8,2,8,2023-02-18,409.8774006937816,5
9,1,9,2023-02-18,873.9562167109827,4
9,2,4,2023-02-18,204.9387003468908,4
10,1,4,2023-02-18,388.42498520488124,4
10,2,8,2023-02-18,409.8774006937816,4
1,1,8,2023-02-19,776.8499704097625,2
1,2,2,2023-02-19,102.4693501734454,2
2,1,9,2023-02-19,873.9562167109827,3
2,2,2,2023-02-19,102.4693501734454,3
3,1,1,2023-02-19,97.10624630122031,4
3,2,4,2023-02-19,204.9387003468908,4
4,1,5,2023-02-19,485.53123150610156,5
4,2,7,2023-02-19,358.64272560705894,5
5,1,6,2023-02-19,582.6374778073218,1
5,2,4,2023-02-19,204.9387003468908,1
6,1,2,2023-02-19,194.21249260244062,2
6,2,5,2023-02-19,256.1733754336135,2
7,1,2,2023-02-19,194.21249260244062,1
7,2,6,2023-02-19,307.40805052033625,1
8,1,8,2023-02-19,776.8499704097625,5
8,2,5,2023-02-19,256.1733754336135,5
9,1,1,2023-02-19,97.10624630122031,4
9,2,3,2023-02-19,153.70402526016812,4
10,1,9,2023-02-19,873.9562167109827,4
10,2,6,2023-02-19,307.40805052033625,4
1,1,9,2023-02-20,873.9562167109827,2
1,2,3,2023-02-20,153.70402526016812,2
2,1,8,2023-02-20,776.8499704097625,3
2,2,4,2023-02-20,204.9387003468908,3
3,1,4,2023-02-20,388.42498520488124,4
3,2,1,2023-02-20,51.2346750867227,4
4,1,3,2023-02-20,291.3187389036609,5
4,2,10,2023-02-20,512.346750867227,5
5,1,3,2023-02-20,291.3187389036609,1
5,2,6,2023-02-20,307.40805052033625,1
6,1,1,2023-02-20,97.10624630122031,2
6,2,9,2023-02-20,461.1120757805043,2
7,1,10,2023-02-20,971.0624630122031,1
7,2,3,2023-02-20,153.70402526016812,1
8,1,10,2023-02-20,971.0624630122031,5
8,2,9,2023-02-20,461.1120757805043,5
9,1,4,2023-02-20,388.42498520488124,4
9,2,4,2023-02-20,204.9387003468908,4
10,1,7,2023-02-20,679.7437241085422,4
10,2,6,2023-02-20,307.40805052033625,4
1,1,6,2023-02-21,582.6374778073218,2
1,2,1,2023-02-21,51.2346750867227,2
2,1,7,2023-02-21,679.7437241085422,3
2,2,8,2023-02-21,409.8774006937816,3
3,1,6,2023-02-21,582.6374778073218,4
3,2,7,2023-02-21,358.64272560705894,4
4,1,4,2023-02-21,388.42498520488124,5
4,2,1,2023-02-21,51.2346750867227,5
5,1,4,2023-02-21,388.42498520488124,1
5,2,6,2023-02-21,307.40805052033625,1
6,1,9,2023-02-21,873.9562167109827,2
6,2,7,2023-02-21,358.64272560705894,2
7,1,2,2023-02-21,194.21249260244062,1
7,2,3,2023-02-21,153.70402526016812,1
8,1,4,2023-02-21,388.42498520488124,5
8,2,2,2023-02-21,102.4693501734454,5
9,1,9,2023-02-21,873.9562167109827,4
9,2,1,2023-02-21,51.2346750867227,4
10,1,10,2023-02-21,971.0624630122031,4
10,2,10,2023-02-21,512.346750867227,4
1,1,4,2023-02-22,388.42498520488124,2
1,2,5,2023-02-22,256.1733754336135,2
2,1,6,2023-02-22,582.6374778073218,3
2,2,3,2023-02-22,153.70402526016812,3
3,1,6,2023-02-22,582.6374778073218,4
3,2,4,2023-02-22,204.9387003468908,4
4,1,3,2023-02-22,291.3187389036609,5
4,2,2,2023-02-22,102.4693501734454,5
5,1,9,2023-02-22,873.9562167109827,1
5,2,7,2023-02-22,358.64272560705894,1
6,1,3,2023-02-22,291.3187389036609,2
6,2,3,2023-02-22,153.70402526016812,2
7,1,8,2023-02-22,776.8499704097625,1
7,2,1,2023-02-22,51.2346750867227,1
8,1,10,2023-02-22,971.0624630122031,5
8,2,6,2023-02-22,307.40805052033625,5
9,1,7,2023-02-22,679.7437241085422,4
9,2,2,2023-02-22,102.4693501734454,4
10,1,2,2023-02-22,194.21249260244062,4
10,2,5,2023-02-22,256.1733754336135,4
1,1,8,2023-02-23,776.8499704097625,2
1,2,2,2023-02-23,102.4693501734454,2
2,1,7,2023-02-23,679.7437241085422,3
2,2,2,2023-02-23,102.4693501734454,3
3,1,8,2023-02-23,776.8499704097625,4
3,2,10,2023-02-23,512.346750867227,4
4,1,6,2023-02-23,582.6374778073218,5
4,2,8,2023-02-23,409.8774006937816,5
5,1,3,2023-02-23,291.3187389036609,1
5,2,5,2023-02-23,256.1733754336135,1
6,1,7,2023-02-23,679.7437241085422,2
6,2,3,2023-02-23,153.70402526016812,2
7,1,6,2023-02-23,582.6374778073218,1
7,2,2,2023-02-23,102.4693501734454,1
8,1,2,2023-02-23,194.21249260244062,5
8,2,8,2023-02-23,409.8774006937816,5
9,1,4,2023-02-23,388.42498520488124,4
9,2,2,2023-02-23,102.4693501734454,4
10,1,7,2023-02-23,679.7437241085422,4
10,2,9,2023-02-23,461.1120757805043,4
1,1,1,2023-02-24,97.10624630122031,2
1,2,1,2023-02-24,51.2346750867227,2
2,1,5,2023-02-24,485.53123150610156,3
2,2,8,2023-02-24,409.8774006937816,3
3,1,3,2023-02-24,291.3187389036609,4
3,2,7,2023-02-24,358.64272560705894,4
4,1,2,2023-02-24,194.21249260244062,5
4,2,5,2023-02-24,256.1733754336135,5
5,1,4,2023-02-24,388.42498520488124,1
5,2,4,2023-02-24,204.9387003468908,1
6,1,10,2023-02-24,971.0624630122031,2
6,2,9,2023-02-24,461.1120757805043,2
7,1,2,2023-02-24,194.21249260244062,1
7,2,9,2023-02-24,461.1120757805043,1
8,1,10,2023-02-24,971.0624630122031,5
8,2,5,2023-02-24,256.1733754336135,5
9,1,9,2023-02-24,873.9562167109827,4
9,2,4,2023-02-24,204.9387003468908,4
10,1,3,2023-02-24,291.3187389036609,4
10,2,5,2023-02-24,256.1733754336135,4
1,1,2,2023-02-25,194.21249260244062,2
1,2,8,2023-02-25,409.8774006937816,2
2,1,5,2023-02-25,485.53123150610156,3
2,2,4,2023-02-25,204.9387003468908,3
3,1,5,2023-02-25,485.53123150610156,4
3,2,6,2023-02-25,307.40805052033625,4
4,1,6,2023-02-25,582.6374778073218,5
4,2,9,2023-02-25,461.1120757805043,5
5,1,3,2023-02-25,291.3187389036609,1
5,2,2,2023-02-25,102.4693501734454,1
6,1,7,2023-02-25,679.7437241085422,2
6,2,5,2023-02-25,256.1733754336135,2
7,1,8,2023-02-25,776.8499704097625,1
7,2,8,2023-02-25,409.8774006937816,1
8,1,7,2023-02-25,679.7437241085422,5
8,2,7,2023-02-25,358.64272560705894,5
9,1,5,2023-02-25,485.53123150610156,4
9,2,8,2023-02-25,409.8774006937816,4
10,1,9,2023-02-25,873.9562167109827,4
10,2,1,2023-02-25,51.2346750867227,4
1,1,5,2023-02-26,485.53123150610156,2
1,2,9,2023-02-26,461.1120757805043,2
2,1,7,2023-02-26,679.7437241085422,3
2,2,1,2023-02-26,51.2346750867227,3
3,1,4,2023-02-26,388.42498520488124,4
3,2,2,2023-02-26,102.4693501734454,4
4,1,8,2023-02-26,776.8499704097625,5
4,2,3,2023-02-26,153.70402526016812,5
5,1,6,2023-02-26,582.6374778073218,1
5,2,4,2023-02-26,204.9387003468908,1
6,1,1,2023-02-26,97.10624630122031,2
6,2,3,2023-02-26,153.70402526016812,2
7,1,9,2023-02-26,873.9562167109827,1
7,2,3,2023-02-26,153.70402526016812,1
8,1,8,2023-02-26,776.8499704097625,5
8,2,2,2023-02-26,102.4693501734454,5
9,1,9,2023-02-26,873.9562167109827,4
9,2,4,2023-02-26,204.9387003468908,4
10,1,8,2023-02-26,776.8499704097625,4
10,2,8,2023-02-26,409.8774006937816,4
1,1,4,2023-02-27,388.42498520488124,2
1,2,8,2023-02-27,409.8774006937816,2
2,1,8,2023-02-27,776.8499704097625,3
2,2,8,2023-02-27,409.8774006937816,3
3,1,2,2023-02-27,194.21249260244062,4
3,2,7,2023-02-27,358.64272560705894,4
4,1,7,2023-02-27,679.7437241085422,5
4,2,4,2023-02-27,204.9387003468908,5
5,1,10,2023-02-27,971.0624630122031,1
5,2,4,2023-02-27,204.9387003468908,1
6,1,6,2023-02-27,582.6374778073218,2
6,2,8,2023-02-27,409.8774006937816,2
7,1,2,2023-02-27,194.21249260244062,1
7,2,5,2023-02-27,256.1733754336135,1
8,1,1,2023-02-27,97.10624630122031,5
8,2,1,2023-02-27,51.2346750867227,5
9,1,5,2023-02-27,485.53123150610156,4
9,2,2,2023-02-27,102.4693501734454,4
10,1,6,2023-02-27,582.6374778073218,4
10,2,3,2023-02-27,153.70402526016812,4
1,1,2,2023-02-28,194.21249260244062,2
1,2,5,2023-02-28,256.1733754336135,2
2,1,7,2023-02-28,679.7437241085422,3
2,2,1,2023-02-28,51.2346750867227,3
3,1,7,2023-02-28,679.7437241085422,4
3,2,4,2023-02-28,204.9387003468908,4
4,1,3,2023-02-28,291.3187389036609,5
4,2,8,2023-02-28,409.8774006937816,5
5,1,3,2023-02-28,291.3187389036609,1
5,2,1,2023-02-28,51.2346750867227,1
6,1,5,2023-02-28,485.53123150610156,2
6,2,8,2023-02-28,409.8774006937816,2
7,1,1,2023-02-28,97.10624630122031,1
7,2,7,2023-02-28,358.64272560705894,1
8,1,3,2023-02-28,291.3187389036609,5
8,2,8,2023-02-28,409.8774006937816,5
9,1,8,2023-02-28,776.8499704097625,4
9,2,9,2023-02-28,461.1120757805043,4
10,1,7,2023-02-28,679.7437241085422,4
10,2,4,2023-02-28,204.9387003468908,4
1,1,7,2023-03-01,679.7437241085422,2
1,2,8,2023-03-01,409.8774006937816,2
2,1,3,2023-03-01,291.3187389036609,3
2,2,4,2023-03-01,204.9387003468908,3
3,1,8,2023-03-01,776.8499704097625,4
3,2,5,2023-03-01,256.1733754336135,4
4,1,1,2023-03-01,97.10624630122031,5
4,2,5,2023-03-01,256.1733754336135,5
5,1,9,2023-03-01,873.9562167109827,1
5,2,8,2023-03-01,409.8774006937816,1
6,1,6,2023-03-01,582.6374778073218,2
6,2,5,2023-03-01,256.1733754336135,2
7,1,5,2023-03-01,485.53123150610156,1
7,2,3,2023-03-01,153.70402526016812,1
8,1,1,2023-03-01,97.10624630122031,5
8,2,8,2023-03-01,409.8774006937816,5
9,1,2,2023-03-01,194.21249260244062,4
9,2,7,2023-03-01,358.64272560705894,4
10,1,1,2023-03-01,97.10624630122031,4
10,2,9,2023-03-01,461.1120757805043,4
1,1,6,2023-03-02,582.6374778073218,2
1,2,1,2023-03-02,51.2346750867227,2
2,1,4,2023-03-02,388.42498520488124,3
